Fecha,Agente,Tipo de ejercicio,Tipo de practica,Numero de practica,Sensor,Valor de Sensor,Tiempo,Musculo
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,246,29470,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,255,29498,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,255,29527,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,253,29556,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,232,29585,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,223,29614,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,201,29642,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,200,29670,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,229,29699,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,214,29728,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,186,29757,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,181,29785,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,179,29814,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,164,29842,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,176,29870,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,148,29899,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,145,29927,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,179,29956,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,173,29985,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,156,30013,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,165,30041,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,155,30069,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,175,30098,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,173,30126,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,164,30154,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,159,30182,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,153,30211,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,163,30239,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,139,30268,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,154,30300,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,150,30331,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,128,30360,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,125,30388,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,153,30417,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,157,30446,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,166,30474,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,176,30502,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,157,30531,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,159,30560,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,162,30588,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,167,30617,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,178,30646,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,195,30674,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,176,30702,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,160,30731,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,162,30760,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,218,30788,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,192,30817,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,152,30846,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,132,30874,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,104,30902,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,76,30931,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,54,30959,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,38,30989,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,27,31017,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,19,31045,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,14,31074,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,11,31102,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,8,31131,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,6,31159,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,31187,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,31216,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,31245,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,31274,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31307,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31340,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31366,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,31394,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31422,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31451,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31479,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31508,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31536,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31565,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31593,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31622,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,31650,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,31679,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31707,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,31736,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,31764,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,31793,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,31822,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,31851,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,31879,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,31907,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,31936,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,31964,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,31993,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32021,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,32050,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,32079,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32107,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,32135,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32164,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32192,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,32221,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32249,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32281,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32313,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32341,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,32371,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32399,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32428,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32458,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32485,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32514,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32542,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32570,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32599,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32628,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32656,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32684,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32713,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32741,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32770,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32798,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32827,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32855,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32884,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32913,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32941,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32969,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,32998,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,33026,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33054,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33083,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33110,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33139,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33167,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33196,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33224,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33253,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33283,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33316,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33345,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33374,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33402,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33431,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,33460,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,33488,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,33517,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,33545,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33574,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33603,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33631,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33660,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33688,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33716,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,33745,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,33773,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,8,33802,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,10,33831,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,13,33859,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,12,33887,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,12,33916,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,11,33945,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,10,33973,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,12,34002,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,16,34030,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,24,34059,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,23,34087,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,33,34115,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,39,34144,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,48,34172,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,62,34200,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,72,34229,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,95,34257,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,131,34288,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,123,34321,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,176,34350,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,204,34378,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,222,34406,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,232,34435,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,237,34464,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,213,34492,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,202,34521,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,227,34549,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,233,34578,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,194,34606,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,183,34635,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,231,34663,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,233,34691,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,214,34719,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,222,34748,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,186,34776,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,159,34805,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,138,34833,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,155,34863,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,121,34891,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,125,34919,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,109,34948,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,88,34976,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,68,35005,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,50,35033,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,35,35062,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,24,35090,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,19,35118,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,13,35147,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,9,35175,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,7,35205,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,6,35234,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,35263,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,35294,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35325,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35354,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35382,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35410,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35439,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,35468,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35496,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35524,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35552,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35581,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35610,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35639,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,35667,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,35696,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,35724,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,35753,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,6,35782,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,9,35811,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,10,35839,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,14,35868,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,16,35896,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,52,35924,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,72,35953,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,119,35982,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,135,36010,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,134,36039,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,151,36067,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,182,36096,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,189,36124,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,211,36152,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,193,36181,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,233,36210,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,249,36238,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,250,36267,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,255,36299,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,216,36331,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,195,36359,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,223,36387,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,222,36416,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,208,36445,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,195,36474,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,197,36503,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,189,36531,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,156,36560,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,145,36588,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,133,36618,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,119,36647,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,108,36676,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,99,36704,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,94,36733,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,75,36762,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,54,36790,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,40,36819,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,30,36847,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,20,36875,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,15,36904,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,11,36933,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,9,36962,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,7,36989,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,6,37018,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,37047,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,37075,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,37104,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,37132,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,37161,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,37189,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,37218,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,37247,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,37278,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,37309,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,37338,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,37367,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,37395,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,37424,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,37453,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,2,37481,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,37510,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,37538,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,6,37566,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,9,37594,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,7,37623,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,37652,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,37680,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,37709,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,37738,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,37766,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,6,37794,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,7,37822,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,13,37851,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,25,37880,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,35,37908,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,49,37936,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,69,37965,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,70,37993,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,67,38022,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,75,38051,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,77,38079,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,95,38107,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,87,38136,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,88,38164,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,106,38193,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,161,38221,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,147,38249,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,161,38280,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,198,38313,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,164,38342,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,233,38370,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,211,38399,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,215,38428,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,240,38457,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,207,38485,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,225,38514,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,199,38542,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,201,38571,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,199,38599,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,201,38628,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,200,38657,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,168,38685,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,146,38714,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,136,38743,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,129,38771,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,128,38799,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,110,38827,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,95,38855,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,78,38884,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,56,38913,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,40,38941,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,28,38969,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,21,38997,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,15,39026,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,11,39054,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,9,39083,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,7,39111,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,39139,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,39168,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,39197,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,39225,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39253,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39286,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39325,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39349,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39377,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39405,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,39433,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,39462,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39490,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,39519,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,39547,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,6,39576,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,6,39604,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,39632,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,39661,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,39689,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,39717,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,39746,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,39774,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,39803,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39831,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39860,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39888,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39917,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39945,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,39974,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40002,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40031,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40059,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40088,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40116,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40145,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40173,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40202,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40230,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40260,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40292,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40323,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40351,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40380,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40408,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40437,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40465,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40494,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40522,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40551,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,40580,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40608,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,40637,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,3,40666,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,40695,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,40723,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,40753,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,40781,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,40810,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,4,40838,
4/5/2015,Alejandro,,Biceps,0,Mioelectrico,5,40867,
